student_id,hours_studied,attendance_rate,previous_score,sleep_hours,tutoring_sessions,parental_education,internet_access,extracurricular_activities,peer_study_group,stress_level,final_score,performance_tier
STU_11695,27.6,93.2,76.5,8.4,0,Bachelor's,Yes,No,No,7,100.0,Distinction
STU_11696,8.5,97.4,77.8,6.7,0,Bachelor's,Yes,No,Yes,1,97.8,Distinction
STU_11697,10.6,92.5,78.5,8.3,0,Some College,Yes,Yes,Yes,3,99.8,Distinction
STU_11698,18.3,84.6,79.4,8.1,1,Bachelor's,Yes,No,Yes,1,100.0,Distinction
STU_11699,16.2,54.5,71.0,6.8,0,Some College,Yes,Yes,No,2,89.3,Distinction
STU_11700,17.3,97.1,68.2,8.9,1,High School,Yes,No,No,7,93.4,Distinction
STU_11701,18.2,65.8,74.0,6.8,0,Some College,Yes,Yes,No,7,84.6,Merit
STU_11702,19.1,72.5,85.9,9.0,2,Master's,Yes,Yes,No,3,100.0,Distinction
STU_11703,22.2,63.5,85.5,7.7,0,Some College,Yes,Yes,No,6,98.1,Distinction
STU_11704,17.7,75.7,69.1,7.2,1,Bachelor's,Yes,No,Yes,6,96.8,Distinction
STU_11705,13.4,69.8,81.2,6.1,0,Bachelor's,Yes,Yes,Yes,2,91.7,Distinction
STU_11706,19.4,81.2,69.7,7.1,0,High School,Yes,Yes,No,9,87.6,Distinction
STU_11707,27.3,87.8,72.4,7.0,3,Some College,Yes,Yes,Yes,8,100.0,Distinction
STU_11708,14.1,80.6,66.3,5.7,2,Bachelor's,No,No,No,2,89.9,Distinction
STU_11709,8.7,67.8,69.8,6.9,0,Doctorate,Yes,Yes,Yes,4,93.2,Distinction
STU_11710,22.2,92.0,88.1,6.2,2,High School,No,No,No,9,92.9,Distinction
STU_11711,14.2,92.0,73.1,7.9,2,Some College,Yes,No,Yes,4,100.0,Distinction
STU_11712,2.0,57.7,73.6,8.8,1,High School,Yes,No,Yes,7,66.7,Pass
STU_11713,20.5,82.1,54.6,5.7,1,High School,Yes,No,No,5,92.3,Distinction
STU_11714,11.5,93.4,68.3,9.3,3,Some College,Yes,No,Yes,10,86.8,Distinction
STU_11715,14.4,76.2,69.1,7.0,0,Some College,Yes,Yes,No,6,97.7,Distinction
STU_11716,17.2,79.9,62.1,6.0,1,High School,Yes,Yes,Yes,1,95.6,Distinction
STU_11717,16.2,82.0,72.3,8.1,0,High School,Yes,No,No,4,92.7,Distinction
STU_11718,19.6,75.4,66.8,6.7,2,Bachelor's,Yes,Yes,Yes,5,100.0,Distinction
STU_11719,12.2,83.8,73.0,7.1,3,Doctorate,Yes,Yes,No,6,100.0,Distinction
STU_11720,18.3,84.9,73.5,6.7,3,Some College,Yes,No,No,6,100.0,Distinction
STU_11721,13.3,97.0,60.5,6.2,2,Bachelor's,No,No,No,5,88.6,Distinction
STU_11722,19.8,84.0,67.2,8.1,5,Some College,Yes,No,No,3,100.0,Distinction
STU_11723,19.0,96.6,72.9,6.9,2,Master's,Yes,No,Yes,2,100.0,Distinction
STU_11724,8.9,69.4,86.2,5.5,2,Bachelor's,Yes,No,No,7,82.3,Merit
STU_11725,22.1,82.7,75.1,7.9,5,Bachelor's,Yes,Yes,No,1,100.0,Distinction
STU_11726,11.5,78.9,64.1,5.8,0,High School,Yes,Yes,No,5,86.5,Distinction
STU_11727,20.3,87.2,76.8,5.8,2,Bachelor's,Yes,No,No,4,99.5,Distinction
STU_11728,17.4,72.5,92.5,8.6,2,Some College,Yes,Yes,Yes,7,100.0,Distinction
STU_11729,26.9,95.1,83.0,5.8,3,Some College,Yes,Yes,No,2,100.0,Distinction
STU_11730,13.5,85.0,78.6,4.4,3,Some College,Yes,No,Yes,8,80.6,Merit
STU_11731,12.7,70.2,80.7,7.9,3,Bachelor's,Yes,Yes,No,9,82.1,Merit
STU_11732,14.9,64.4,89.3,6.8,4,Bachelor's,Yes,Yes,Yes,10,95.3,Distinction
STU_11733,13.0,61.7,84.9,6.9,1,High School,Yes,Yes,Yes,1,91.3,Distinction
STU_11734,20.2,60.5,78.8,6.8,0,Bachelor's,Yes,Yes,No,5,92.2,Distinction
STU_11735,4.5,67.0,84.8,7.5,0,High School,Yes,Yes,No,4,88.4,Distinction
STU_11736,8.2,90.4,59.0,6.3,1,High School,Yes,No,No,5,87.4,Distinction
STU_11737,8.1,68.5,54.0,9.0,1,Bachelor's,Yes,Yes,No,9,69.7,Pass
STU_11738,21.2,83.6,73.9,5.4,1,Some College,Yes,Yes,No,3,95.6,Distinction
STU_11739,26.1,63.5,72.8,7.7,1,Some College,Yes,Yes,No,1,94.3,Distinction
STU_11740,14.3,73.8,65.5,8.0,3,Some College,Yes,Yes,Yes,3,96.1,Distinction
STU_11741,13.9,75.3,81.9,6.3,1,Bachelor's,Yes,No,No,4,98.2,Distinction
STU_11742,15.5,74.1,49.6,6.0,3,Some College,Yes,Yes,No,2,79.3,Merit
STU_11743,22.6,76.8,65.6,8.4,3,Doctorate,Yes,No,No,1,100.0,Distinction
STU_11744,9.0,81.1,66.2,6.0,1,Some College,Yes,Yes,No,1,88.2,Distinction
STU_11745,16.5,79.7,52.4,6.5,1,Bachelor's,Yes,No,No,8,92.1,Distinction
STU_11746,21.3,88.5,89.9,8.3,2,Some College,Yes,Yes,No,4,100.0,Distinction
STU_11747,18.3,66.5,55.7,7.2,2,Some College,Yes,Yes,No,2,86.5,Distinction
STU_11748,16.2,85.1,64.9,5.0,0,Bachelor's,Yes,Yes,No,10,71.1,Merit
STU_11749,21.5,84.1,82.9,9.3,0,Some College,Yes,No,No,3,100.0,Distinction
STU_11750,2.0,81.2,79.8,6.6,0,Some College,Yes,Yes,Yes,8,79.6,Merit
STU_11751,19.4,64.3,58.7,6.7,0,Some College,No,Yes,No,6,76.2,Merit
STU_11752,10.7,89.9,80.2,7.5,0,High School,Yes,No,No,8,95.5,Distinction
STU_11753,3.1,67.0,75.5,8.0,0,High School,Yes,Yes,No,10,58.6,Pass
STU_11754,18.3,94.5,99.0,9.6,2,Bachelor's,Yes,Yes,No,5,100.0,Distinction
STU_11755,23.9,79.7,76.8,5.2,4,Bachelor's,Yes,No,Yes,3,100.0,Distinction
STU_11756,14.1,80.1,70.3,8.2,2,Some College,Yes,Yes,No,6,100.0,Distinction
STU_11757,21.2,67.1,61.7,8.1,4,Some College,Yes,No,No,10,81.2,Merit
STU_11758,25.5,93.8,63.1,7.0,2,High School,Yes,Yes,Yes,8,98.5,Distinction
STU_11759,23.5,70.1,62.1,8.1,2,High School,No,Yes,Yes,5,90.4,Distinction
STU_11760,25.7,91.8,88.5,8.3,1,Bachelor's,Yes,Yes,Yes,5,100.0,Distinction
STU_11761,19.8,67.0,72.2,5.5,0,Bachelor's,Yes,No,No,3,76.8,Merit
STU_11762,15.5,84.3,78.8,9.3,3,High School,Yes,No,No,3,100.0,Distinction
STU_11763,4.6,83.4,90.2,5.3,3,Some College,Yes,No,No,8,91.4,Distinction
STU_11764,13.4,70.7,43.7,5.8,1,Bachelor's,Yes,Yes,No,1,81.5,Merit
STU_11765,9.5,45.0,87.3,6.9,0,High School,Yes,No,No,4,78.4,Merit
STU_11766,29.1,62.2,72.7,9.5,2,Some College,Yes,Yes,No,9,82.1,Merit
STU_11767,13.9,70.3,77.2,6.8,0,Bachelor's,Yes,Yes,Yes,6,94.1,Distinction
STU_11768,15.8,96.0,62.1,7.2,0,Bachelor's,Yes,No,Yes,6,99.0,Distinction
STU_11769,18.6,85.1,62.9,8.9,3,Some College,Yes,Yes,No,10,89.7,Distinction
STU_11770,15.3,74.8,77.9,6.8,1,Master's,Yes,Yes,Yes,7,92.8,Distinction
STU_11771,26.0,91.9,99.0,5.8,2,High School,Yes,Yes,Yes,7,100.0,Distinction
STU_11772,11.0,84.4,84.0,6.7,3,Bachelor's,Yes,No,Yes,6,100.0,Distinction
STU_11773,16.3,73.7,87.2,8.8,1,High School,Yes,Yes,Yes,9,91.1,Distinction
STU_11774,10.2,74.1,69.7,7.3,1,Bachelor's,Yes,Yes,Yes,8,90.6,Distinction
STU_11775,6.4,75.2,64.8,9.5,0,Master's,Yes,No,No,8,76.5,Merit
STU_11776,11.0,84.0,62.6,8.1,0,Some College,Yes,Yes,Yes,2,91.3,Distinction
STU_11777,14.8,51.1,66.1,6.4,2,Bachelor's,Yes,Yes,Yes,7,87.3,Distinction
STU_11778,12.2,89.5,47.4,7.3,1,Bachelor's,Yes,No,Yes,1,88.6,Distinction
STU_11779,10.5,84.2,63.3,6.2,0,High School,Yes,No,No,10,68.4,Pass
STU_11780,5.9,78.2,65.3,6.4,0,Bachelor's,Yes,Yes,No,8,79.7,Merit
STU_11781,14.5,75.1,69.9,10.0,1,Master's,Yes,No,No,3,87.1,Distinction
STU_11782,5.2,75.2,73.6,8.4,1,Bachelor's,Yes,Yes,No,9,80.4,Merit
STU_11783,19.9,74.6,76.3,8.2,2,High School,Yes,Yes,Yes,5,98.5,Distinction
STU_11784,15.5,69.4,71.8,6.5,1,High School,Yes,Yes,Yes,7,87.6,Distinction
STU_11785,5.5,58.2,65.0,9.1,0,Some College,Yes,Yes,Yes,7,75.0,Merit
STU_11786,13.0,92.2,48.4,8.5,1,High School,Yes,Yes,No,9,76.2,Merit
STU_11787,10.1,83.6,65.1,9.5,3,Some College,Yes,No,No,2,89.7,Distinction
STU_11788,17.1,83.4,60.3,9.4,0,High School,Yes,No,Yes,4,90.6,Distinction
STU_11789,23.7,88.6,77.6,5.4,2,High School,Yes,No,Yes,8,95.3,Distinction
STU_11790,2.8,72.6,82.9,5.9,1,Some College,Yes,No,No,5,73.8,Merit
STU_11791,15.7,79.1,83.3,6.0,2,Some College,Yes,Yes,Yes,5,100.0,Distinction
STU_11792,14.0,64.6,81.1,6.1,0,Bachelor's,Yes,Yes,No,3,83.2,Merit
STU_11793,19.4,65.4,70.4,7.6,4,Bachelor's,Yes,No,No,5,100.0,Distinction
STU_11794,16.4,80.3,65.7,6.5,2,High School,Yes,No,No,7,93.5,Distinction
STU_11795,10.1,87.0,63.0,9.7,3,High School,Yes,No,No,4,95.2,Distinction
STU_11796,12.9,66.2,53.9,9.5,0,High School,Yes,Yes,Yes,8,65.1,Pass
STU_11797,9.8,99.3,83.9,7.2,2,Some College,Yes,Yes,No,6,100.0,Distinction
STU_11798,22.0,96.0,69.9,9.5,2,High School,Yes,Yes,No,6,100.0,Distinction
STU_11799,15.1,72.0,57.0,9.0,1,Bachelor's,Yes,Yes,Yes,6,91.2,Distinction
STU_11800,27.4,87.2,62.1,6.7,1,High School,Yes,Yes,No,4,98.1,Distinction
STU_11801,14.6,80.6,61.6,4.8,2,Master's,No,Yes,No,3,79.1,Merit
STU_11802,10.4,68.0,72.5,6.9,0,Some College,Yes,No,Yes,10,72.4,Merit
STU_11803,5.2,70.4,84.8,6.4,2,Some College,Yes,Yes,No,6,85.5,Distinction
STU_11804,3.3,84.6,67.8,7.4,0,Bachelor's,Yes,Yes,Yes,6,89.4,Distinction
STU_11805,4.7,85.1,45.0,7.3,0,Bachelor's,Yes,No,No,2,79.1,Merit
STU_11806,16.7,71.1,69.7,7.3,2,Bachelor's,Yes,Yes,Yes,10,86.5,Distinction
STU_11807,18.3,80.3,70.1,7.8,0,Master's,Yes,No,No,9,93.9,Distinction
STU_11808,4.7,93.8,69.3,5.7,5,Some College,Yes,Yes,Yes,4,97.7,Distinction
STU_11809,20.8,77.8,64.5,7.7,3,Bachelor's,No,No,Yes,4,100.0,Distinction
STU_11810,11.9,80.6,74.6,6.7,2,Some College,Yes,No,No,10,83.2,Merit
STU_11811,16.0,74.4,72.8,7.4,3,Master's,Yes,No,No,8,90.7,Distinction
STU_11812,25.5,88.4,71.7,8.3,3,Some College,Yes,Yes,No,3,100.0,Distinction
STU_11813,20.8,72.3,77.0,5.7,0,Some College,Yes,Yes,No,10,75.1,Merit
STU_11814,13.3,47.5,66.8,6.9,3,Bachelor's,Yes,Yes,No,7,85.3,Distinction
STU_11815,9.2,94.8,66.2,7.1,0,High School,Yes,Yes,No,7,92.1,Distinction
STU_11816,2.0,68.2,88.6,6.6,1,High School,Yes,Yes,Yes,2,78.3,Merit
STU_11817,10.3,55.8,78.7,8.3,1,Some College,Yes,No,Yes,3,88.7,Distinction
STU_11818,13.6,82.9,81.9,6.3,2,Bachelor's,Yes,Yes,Yes,4,98.4,Distinction
STU_11819,8.6,60.6,86.7,6.5,0,Master's,Yes,No,Yes,2,87.2,Distinction
STU_11820,14.1,93.3,78.3,6.3,0,Bachelor's,Yes,No,Yes,9,94.2,Distinction
STU_11821,15.5,75.8,83.1,8.5,2,Bachelor's,Yes,No,No,10,93.3,Distinction
STU_11822,13.5,93.4,53.0,6.6,1,Some College,No,Yes,No,6,90.1,Distinction
STU_11823,10.8,56.2,74.4,7.8,2,High School,No,No,No,1,82.3,Merit
STU_11824,16.1,76.0,69.8,9.6,2,High School,Yes,Yes,No,1,92.4,Distinction
STU_11825,17.9,88.4,92.1,7.1,0,Bachelor's,Yes,Yes,No,8,100.0,Distinction
STU_11826,7.9,80.8,83.1,8.5,0,Some College,Yes,No,Yes,6,89.1,Distinction
STU_11827,24.2,60.9,64.4,9.2,2,High School,Yes,Yes,No,10,71.7,Merit
STU_11828,14.4,83.6,76.5,8.4,1,Some College,Yes,No,No,7,93.4,Distinction
STU_11829,15.1,91.0,74.0,7.2,0,Bachelor's,Yes,Yes,No,6,100.0,Distinction
STU_11830,19.6,63.9,77.5,8.0,0,Some College,Yes,Yes,No,2,87.4,Distinction
STU_11831,16.5,76.4,59.8,5.7,0,Bachelor's,Yes,Yes,Yes,3,88.7,Distinction
STU_11832,21.2,64.1,76.3,6.3,0,Bachelor's,Yes,Yes,No,8,81.7,Merit
STU_11833,16.9,85.8,69.3,6.5,1,Bachelor's,Yes,Yes,Yes,4,100.0,Distinction
STU_11834,11.0,84.4,75.4,9.9,2,Doctorate,Yes,Yes,Yes,8,91.8,Distinction
STU_11835,17.3,81.1,63.3,6.2,1,Some College,Yes,No,No,3,87.4,Distinction
STU_11836,7.6,83.9,65.0,6.2,3,Bachelor's,Yes,No,Yes,2,96.1,Distinction
STU_11837,15.7,74.6,86.1,5.9,0,Master's,No,No,No,7,86.0,Distinction
STU_11838,14.8,71.2,59.4,7.9,1,Bachelor's,Yes,No,Yes,1,89.6,Distinction
STU_11839,13.6,85.2,60.3,7.4,2,Bachelor's,Yes,Yes,No,3,97.9,Distinction
STU_11840,14.2,71.0,71.4,8.5,2,Some College,Yes,No,No,2,88.7,Distinction
STU_11841,2.8,89.0,62.7,8.0,2,Bachelor's,No,Yes,No,5,85.4,Distinction
STU_11842,11.4,90.7,61.4,5.5,2,High School,Yes,Yes,Yes,2,93.8,Distinction
STU_11843,15.6,84.1,73.3,6.2,2,Doctorate,Yes,No,No,10,92.3,Distinction
STU_11844,16.0,79.8,53.9,8.8,0,Bachelor's,No,Yes,No,5,80.2,Merit
STU_11845,8.3,58.6,59.9,7.0,2,Master's,Yes,No,Yes,3,88.0,Distinction
STU_11846,23.2,57.7,96.6,8.6,2,Bachelor's,Yes,Yes,Yes,9,97.2,Distinction
STU_11847,9.4,79.6,77.5,7.0,5,High School,Yes,Yes,Yes,10,96.1,Distinction
STU_11848,21.3,73.0,63.0,6.0,2,High School,Yes,Yes,Yes,9,85.5,Distinction
STU_11849,17.8,91.4,77.0,6.8,2,Master's,Yes,Yes,Yes,8,100.0,Distinction
STU_11850,10.8,93.4,78.8,6.0,1,Some College,No,No,No,5,89.1,Distinction
STU_11851,26.5,97.6,83.9,6.5,3,Some College,Yes,No,Yes,10,100.0,Distinction
STU_11852,7.2,94.7,70.5,7.4,5,Bachelor's,Yes,Yes,No,7,100.0,Distinction
STU_11853,21.0,54.7,83.7,7.8,2,Some College,Yes,Yes,No,2,95.5,Distinction
STU_11854,21.5,68.4,47.5,5.3,2,Bachelor's,Yes,Yes,No,3,76.4,Merit
STU_11855,10.6,90.7,59.3,7.2,0,Some College,Yes,No,Yes,2,86.8,Distinction
STU_11856,24.1,63.9,74.0,6.5,2,Bachelor's,Yes,Yes,No,10,77.4,Merit
STU_11857,13.4,75.6,76.0,6.4,2,Master's,Yes,No,Yes,1,100.0,Distinction
STU_11858,16.9,76.4,61.1,7.4,2,High School,Yes,No,Yes,3,95.7,Distinction
STU_11859,16.7,69.7,75.1,6.5,0,Some College,Yes,No,Yes,4,91.9,Distinction
STU_11860,14.1,82.7,64.5,8.9,2,Some College,Yes,No,No,9,85.0,Distinction
STU_11861,20.3,70.8,68.7,8.6,0,Doctorate,Yes,No,No,2,96.0,Distinction
STU_11862,20.2,65.5,84.3,8.6,2,Some College,Yes,No,Yes,9,87.4,Distinction
STU_11863,3.6,52.3,82.9,6.6,0,Some College,Yes,No,No,1,74.1,Merit
STU_11864,23.5,79.5,60.0,6.0,2,Bachelor's,Yes,No,Yes,9,91.4,Distinction
STU_11865,4.2,85.9,59.3,7.3,0,Some College,Yes,No,No,6,82.1,Merit
STU_11866,21.7,45.0,67.1,7.0,0,Master's,Yes,No,No,8,81.7,Merit
STU_11867,22.3,70.0,71.7,6.5,2,Master's,No,No,Yes,3,95.6,Distinction
STU_11868,7.9,87.0,64.1,5.8,0,Some College,Yes,No,Yes,8,82.3,Merit
STU_11869,12.3,62.2,84.5,7.2,2,Bachelor's,Yes,No,No,9,83.2,Merit
STU_11870,7.8,89.2,76.2,6.7,4,High School,Yes,Yes,No,7,98.5,Distinction
STU_11871,13.6,89.2,76.9,8.0,4,Bachelor's,No,Yes,Yes,4,100.0,Distinction
STU_11872,13.0,87.2,56.8,8.0,0,Bachelor's,Yes,No,No,6,91.9,Distinction
STU_11873,20.1,88.1,86.0,8.5,3,Some College,Yes,Yes,Yes,6,100.0,Distinction
STU_11874,23.5,79.1,38.2,5.7,1,High School,Yes,Yes,No,2,89.8,Distinction
STU_11875,24.1,89.2,82.0,7.7,3,Master's,Yes,Yes,Yes,2,100.0,Distinction
STU_11876,11.3,57.2,83.2,6.3,2,Some College,Yes,No,No,5,86.0,Distinction
STU_11877,13.6,83.6,66.8,5.7,0,Bachelor's,No,No,No,1,86.7,Distinction
STU_11878,4.1,73.1,87.3,6.7,1,High School,Yes,Yes,No,5,80.5,Merit
STU_11879,9.8,63.5,71.2,8.5,0,Some College,Yes,Yes,No,10,66.8,Pass
STU_11880,21.3,50.7,72.7,6.8,2,Bachelor's,Yes,No,No,3,88.8,Distinction
STU_11881,25.5,57.9,76.1,9.1,1,Some College,Yes,No,Yes,3,92.7,Distinction
STU_11882,7.0,56.4,99.0,7.9,2,Bachelor's,Yes,Yes,Yes,8,87.9,Distinction
STU_11883,11.1,82.9,88.1,6.7,2,High School,Yes,Yes,Yes,3,100.0,Distinction
STU_11884,14.8,79.3,80.4,8.6,5,Some College,Yes,No,Yes,3,100.0,Distinction
STU_11885,16.8,93.3,61.0,7.7,4,Master's,Yes,No,No,1,100.0,Distinction
STU_11886,9.7,79.5,73.7,6.1,1,Bachelor's,Yes,No,Yes,8,89.6,Distinction
STU_11887,17.8,89.0,62.2,9.4,2,Master's,Yes,No,Yes,10,82.9,Merit
STU_11888,11.9,68.7,81.9,7.5,3,Master's,Yes,No,No,10,86.3,Distinction
STU_11889,14.9,89.4,73.7,7.2,3,Master's,Yes,Yes,No,6,100.0,Distinction
STU_11890,18.6,80.1,58.5,6.2,0,Master's,Yes,Yes,No,8,85.2,Distinction
STU_11891,15.0,70.8,73.0,8.6,0,High School,Yes,No,Yes,3,88.9,Distinction
STU_11892,12.2,89.6,61.8,7.8,0,Master's,No,No,Yes,6,94.2,Distinction
STU_11893,14.3,72.7,73.8,8.0,1,High School,Yes,No,No,2,90.1,Distinction
STU_11894,14.4,87.9,61.7,6.6,0,High School,Yes,No,No,3,92.0,Distinction
STU_11895,12.6,63.9,72.3,8.2,1,High School,Yes,No,Yes,4,89.2,Distinction
STU_11896,13.3,96.3,81.0,8.3,2,Some College,No,No,No,9,83.7,Merit
STU_11897,25.4,59.1,71.4,6.4,1,Bachelor's,Yes,Yes,No,4,93.0,Distinction
STU_11898,18.6,68.5,67.3,5.5,2,Some College,Yes,Yes,No,7,88.6,Distinction
STU_11899,13.1,71.1,74.4,7.9,0,High School,Yes,No,No,8,80.7,Merit
STU_11900,19.5,45.0,80.4,5.3,3,Some College,Yes,Yes,No,5,88.5,Distinction
STU_11901,12.8,91.3,58.7,7.4,4,Some College,Yes,Yes,No,2,100.0,Distinction
STU_11902,22.6,69.4,75.1,6.7,2,Bachelor's,Yes,No,No,8,92.6,Distinction
STU_11903,17.4,48.6,87.8,8.7,3,Some College,Yes,No,No,5,93.7,Distinction
STU_11904,14.3,58.7,78.9,6.7,0,High School,No,Yes,No,5,75.0,Merit
STU_11905,17.9,72.1,72.7,8.5,2,Some College,Yes,No,No,7,97.2,Distinction
STU_11906,4.8,88.2,79.7,6.6,0,Some College,Yes,Yes,No,6,89.1,Distinction
STU_11907,7.7,87.8,77.4,8.4,1,Bachelor's,Yes,Yes,No,3,94.3,Distinction
STU_11908,7.2,70.3,81.0,9.7,0,Some College,Yes,No,No,7,74.2,Merit
STU_11909,15.9,77.4,47.7,5.9,1,Some College,Yes,No,No,1,83.8,Merit
STU_11910,26.3,89.8,53.4,7.6,0,Some College,Yes,Yes,No,4,100.0,Distinction
STU_11911,29.5,87.3,84.1,10.0,2,Some College,Yes,Yes,No,4,100.0,Distinction
STU_11912,19.1,84.0,53.9,7.3,1,Doctorate,Yes,Yes,Yes,6,100.0,Distinction
STU_11913,18.3,83.6,76.8,7.3,3,High School,No,No,No,6,99.2,Distinction
STU_11914,3.3,80.4,67.8,8.1,2,Bachelor's,Yes,No,No,10,69.7,Pass
STU_11915,11.5,81.7,60.0,7.2,0,Bachelor's,Yes,Yes,No,8,85.1,Distinction
STU_11916,9.9,91.9,76.2,5.2,0,High School,Yes,Yes,No,1,83.9,Merit
STU_11917,11.0,96.4,74.4,8.6,3,Doctorate,Yes,No,Yes,7,100.0,Distinction
STU_11918,13.9,85.5,97.3,4.8,1,Bachelor's,Yes,No,No,4,90.5,Distinction
STU_11919,11.9,71.6,64.5,6.7,1,Bachelor's,Yes,No,No,6,85.2,Distinction
STU_11920,2.1,82.1,89.3,8.6,2,Some College,Yes,Yes,No,10,82.0,Merit
STU_11921,19.9,67.0,76.2,6.8,0,Bachelor's,Yes,No,Yes,9,85.9,Distinction
STU_11922,8.0,72.3,64.1,6.4,0,Some College,Yes,Yes,No,3,82.4,Merit
STU_11923,16.6,83.7,81.6,8.3,1,High School,Yes,Yes,No,8,95.9,Distinction
STU_11924,28.5,82.7,78.8,6.2,0,Master's,Yes,Yes,No,3,100.0,Distinction
STU_11925,9.0,94.0,72.4,5.7,0,Master's,Yes,Yes,No,6,96.0,Distinction
STU_11926,2.0,92.3,75.2,7.5,0,High School,Yes,No,Yes,2,85.1,Distinction
STU_11927,13.1,96.5,64.8,7.0,0,Bachelor's,Yes,No,No,9,90.0,Distinction
STU_11928,22.2,72.7,62.1,5.7,0,Bachelor's,Yes,No,No,2,80.4,Merit
STU_11929,27.7,82.1,81.1,8.0,4,High School,Yes,Yes,No,5,100.0,Distinction
STU_11930,7.0,93.5,69.3,7.8,1,Some College,Yes,Yes,No,6,97.8,Distinction
STU_11931,18.2,90.4,71.0,6.8,2,Some College,Yes,Yes,No,4,100.0,Distinction
STU_11932,12.0,86.3,75.4,6.9,0,Bachelor's,Yes,No,No,7,92.5,Distinction
STU_11933,14.3,66.8,75.2,7.8,0,Master's,Yes,No,No,7,92.0,Distinction
STU_11934,32.2,86.7,54.8,8.6,3,High School,Yes,Yes,No,7,100.0,Distinction
STU_11935,5.2,66.6,87.4,6.9,2,Bachelor's,Yes,Yes,No,7,85.9,Distinction
STU_11936,16.6,88.9,73.5,8.0,0,Bachelor's,Yes,Yes,No,10,85.5,Distinction
STU_11937,18.0,73.4,69.6,7.9,1,Bachelor's,No,No,No,10,73.0,Merit
STU_11938,22.1,52.9,77.2,8.3,1,High School,Yes,Yes,No,9,78.2,Merit
STU_11939,15.6,87.8,74.8,7.2,3,Some College,Yes,Yes,No,2,100.0,Distinction
STU_11940,17.0,63.8,81.2,6.1,0,Master's,Yes,Yes,Yes,5,88.1,Distinction
STU_11941,12.5,96.2,78.5,6.6,1,Some College,No,Yes,Yes,10,84.0,Merit
STU_11942,16.7,72.8,80.6,7.6,2,Some College,Yes,Yes,No,9,91.1,Distinction
STU_11943,12.8,77.8,88.2,9.4,5,Bachelor's,Yes,No,No,2,100.0,Distinction
STU_11944,19.0,91.8,82.6,6.6,3,High School,No,No,Yes,3,100.0,Distinction
STU_11945,12.6,67.1,70.1,8.2,0,Master's,Yes,Yes,No,7,91.8,Distinction
STU_11946,17.5,55.6,58.5,6.8,2,Some College,Yes,Yes,No,9,74.9,Merit
STU_11947,14.8,86.6,92.0,7.3,2,High School,No,No,No,3,100.0,Distinction
STU_11948,22.3,85.5,69.1,9.0,2,High School,Yes,No,No,10,83.1,Merit
STU_11949,14.7,49.0,66.3,8.1,3,High School,Yes,Yes,Yes,8,82.2,Merit
STU_11950,3.5,80.6,51.2,5.7,3,High School,Yes,No,No,8,69.3,Pass
STU_11951,23.2,66.4,76.1,6.5,0,Bachelor's,Yes,No,Yes,4,91.9,Distinction
STU_11952,9.1,81.5,73.8,8.7,0,High School,Yes,Yes,No,6,93.0,Distinction
STU_11953,10.8,91.9,53.8,7.4,2,Master's,Yes,No,No,8,93.8,Distinction
STU_11954,11.1,84.6,77.4,5.8,0,Some College,Yes,No,No,9,80.8,Merit
STU_11955,23.9,90.7,66.0,6.2,0,Some College,Yes,No,No,2,98.1,Distinction
STU_11956,2.0,77.0,99.0,8.0,1,Some College,Yes,Yes,Yes,1,95.5,Distinction
STU_11957,35.4,62.8,65.2,8.4,3,Bachelor's,Yes,Yes,Yes,5,100.0,Distinction
STU_11958,21.9,75.4,66.8,7.2,0,Some College,Yes,Yes,No,10,81.1,Merit
STU_11959,16.5,87.7,61.5,10.0,2,High School,Yes,No,No,3,87.2,Distinction
STU_11960,14.6,74.3,87.3,8.2,0,Master's,Yes,Yes,No,6,98.9,Distinction
STU_11961,16.9,73.4,67.5,6.9,0,Some College,Yes,Yes,Yes,1,87.7,Distinction
STU_11962,18.4,45.0,63.3,6.2,1,High School,Yes,No,Yes,4,79.4,Merit
STU_11963,19.2,66.9,80.5,6.0,0,Some College,Yes,Yes,No,6,89.7,Distinction
STU_11964,18.6,60.2,55.4,7.6,3,Bachelor's,Yes,No,No,2,88.5,Distinction
STU_11965,15.6,96.0,79.5,6.6,3,Some College,Yes,Yes,Yes,8,100.0,Distinction
STU_11966,13.7,94.5,93.4,9.2,2,Bachelor's,Yes,Yes,No,4,100.0,Distinction
STU_11967,14.0,87.5,78.8,9.0,0,Bachelor's,Yes,Yes,Yes,2,96.4,Distinction
STU_11968,13.7,69.7,79.7,8.0,1,Bachelor's,Yes,No,No,1,94.6,Distinction
STU_11969,22.4,90.1,82.4,5.8,0,Some College,Yes,No,Yes,8,99.3,Distinction
STU_11970,18.9,91.1,92.5,6.4,0,Doctorate,Yes,Yes,No,10,100.0,Distinction
STU_11971,2.0,76.1,86.5,8.7,1,Some College,Yes,No,Yes,1,86.9,Distinction
STU_11972,19.3,78.6,77.3,6.5,2,Bachelor's,Yes,No,Yes,7,100.0,Distinction
STU_11973,16.3,74.9,82.8,8.5,0,Some College,Yes,Yes,No,7,94.9,Distinction
STU_11974,14.9,74.0,61.4,7.8,0,Bachelor's,Yes,Yes,Yes,6,91.9,Distinction
STU_11975,12.5,64.8,81.3,7.3,4,High School,No,Yes,No,8,89.9,Distinction
STU_11976,22.3,79.1,59.9,6.4,1,High School,Yes,No,Yes,10,85.1,Distinction
STU_11977,21.2,72.8,67.6,7.1,4,Bachelor's,Yes,No,Yes,1,100.0,Distinction
